id,ders_tderslerid,ogrenci_tkullanicilarid,vize,final,harf,DersID,bolum_tbolumlerid,adi_x,teori,uygulama,akts,KullaniciID,adi_y,soyadi,eposta,ceptel,dogumtarihi,dogumyeri_tilcelerid,cinsiyet,tckimlikno,kangrubu_tkangruplariid
582,153,5233,15.0,86.0,,153,103,İngilizce,4,0,4,5233,Yasin Emin,IYOUN SOUD,yasin emin.ıyoun soud76@gmail.com,5394443630,1995-07-14,16,True,50805395946,3
583,18,9057,42.0,97.0,,18,4,Türk Dili,4,0,4,9057,Mustafa,KARATAŞ,mustafa.karataş 18@gmail.com,5325239175,1990-07-11,41,True,73455224855,0
584,70,9057,78.0,50.0,,70,4,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,9057,Mustafa,KARATAŞ,mustafa.karataş 18@gmail.com,5325239175,1990-07-11,41,True,73455224855,0
585,122,9057,40.0,71.0,,122,4,İngilizce,4,0,4,9057,Mustafa,KARATAŞ,mustafa.karataş 18@gmail.com,5325239175,1990-07-11,41,True,73455224855,0
586,41,6486,20.0,90.0,,41,35,Türk Dili,4,0,4,6486,Elif,DAUT,elif.daut52@gmail.com,5381440411,1991-05-26,34,False,50595365044,0
587,93,6486,75.0,65.0,,93,35,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6486,Elif,DAUT,elif.daut52@gmail.com,5381440411,1991-05-26,34,False,50595365044,0
588,145,6486,10.0,34.0,,145,35,İngilizce,4,0,4,6486,Elif,DAUT,elif.daut52@gmail.com,5381440411,1991-05-26,34,False,50595365044,0
589,15,7797,15.0,68.0,,15,1,Türk Dili,4,0,4,7797,Armağan,GÜVERCİN,armağan.güvercin18@gmail.com,5441310654,1999-12-20,34,True,36371615921,0
590,67,7797,40.0,34.0,,67,1,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7797,Armağan,GÜVERCİN,armağan.güvercin18@gmail.com,5441310654,1999-12-20,34,True,36371615921,0
591,119,7797,69.0,35.0,,119,1,İngilizce,4,0,4,7797,Armağan,GÜVERCİN,armağan.güvercin18@gmail.com,5441310654,1999-12-20,34,True,36371615921,0
592,49,2298,68.0,70.0,,49,103,Türk Dili,4,0,4,2298,Bülent,YAZICI KESKİN,bülent.yazıcı keskin84@gmail.com,5495969517,1999-10-05,1,True,24203500295,1
593,101,2298,11.0,96.0,,101,103,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2298,Bülent,YAZICI KESKİN,bülent.yazıcı keskin84@gmail.com,5495969517,1999-10-05,1,True,24203500295,1
594,153,2298,33.0,57.0,,153,103,İngilizce,4,0,4,2298,Bülent,YAZICI KESKİN,bülent.yazıcı keskin84@gmail.com,5495969517,1999-10-05,1,True,24203500295,1
595,34,4945,18.0,57.0,,34,20,Türk Dili,4,0,4,4945,Bekir,KURUCA,bekir.kuruca72@gmail.com,5346385273,1997-03-27,44,True,85594958218,7
596,86,4945,10.0,24.0,,86,20,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4945,Bekir,KURUCA,bekir.kuruca72@gmail.com,5346385273,1997-03-27,44,True,85594958218,7
597,138,4945,34.0,37.0,,138,20,İngilizce,4,0,4,4945,Bekir,KURUCA,bekir.kuruca72@gmail.com,5346385273,1997-03-27,44,True,85594958218,7
598,47,4840,99.0,36.0,,47,78,Türk Dili,4,0,4,4840,HANDAN ASUDE,KARABULUT,handan asude.karabulut38@gmail.com,5584329979,1991-12-09,54,False,67896115699,0
599,99,4840,88.0,14.0,,99,78,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4840,HANDAN ASUDE,KARABULUT,handan asude.karabulut38@gmail.com,5584329979,1991-12-09,54,False,67896115699,0
600,151,4840,50.0,50.0,,151,78,İngilizce,4,0,4,4840,HANDAN ASUDE,KARABULUT,handan asude.karabulut38@gmail.com,5584329979,1991-12-09,54,False,67896115699,0
601,50,4774,65.0,35.0,,50,107,Türk Dili,4,0,4,4774,Bülent Ümit,PAÇACI,bülent ümit.paçacı59@gmail.com,5582987110,1996-04-06,34,True,50985716250,0
602,102,4774,70.0,71.0,,102,107,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4774,Bülent Ümit,PAÇACI,bülent ümit.paçacı59@gmail.com,5582987110,1996-04-06,34,True,50985716250,0
603,154,4774,10.0,91.0,,154,107,İngilizce,4,0,4,4774,Bülent Ümit,PAÇACI,bülent ümit.paçacı59@gmail.com,5582987110,1996-04-06,34,True,50985716250,0
604,56,8605,25.0,68.0,,56,182,Türk Dili,4,0,4,8605,Suat,SELÇUK,suat.selçuk29@gmail.com,5512306752,1984-11-28,34,True,53314851016,0
605,108,8605,71.0,41.0,,108,182,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8605,Suat,SELÇUK,suat.selçuk29@gmail.com,5512306752,1984-11-28,34,True,53314851016,0
606,160,8605,81.0,62.0,,160,182,İngilizce,4,0,4,8605,Suat,SELÇUK,suat.selçuk29@gmail.com,5512306752,1984-11-28,34,True,53314851016,0
607,61,2583,77.0,100.0,,61,187,Türk Dili,4,0,4,2583,Kemalettin,ÖZDEMİRKAN,kemalettin.özdemirkan34@gmail.com,5503031943,1989-11-01,16,True,52601810704,0
608,113,2583,5.0,71.0,,113,187,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2583,Kemalettin,ÖZDEMİRKAN,kemalettin.özdemirkan34@gmail.com,5503031943,1989-11-01,16,True,52601810704,0
609,165,2583,97.0,21.0,,165,187,İngilizce,4,0,4,2583,Kemalettin,ÖZDEMİRKAN,kemalettin.özdemirkan34@gmail.com,5503031943,1989-11-01,16,True,52601810704,0
610,41,2618,24.0,14.0,,41,35,Türk Dili,4,0,4,2618,Hatice Duygu,ŞENTÜRK,hatice duygu.şentürk41@gmail.com,5567974182,1985-07-21,43,False,75787123028,7
611,93,2618,15.0,99.0,,93,35,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2618,Hatice Duygu,ŞENTÜRK,hatice duygu.şentürk41@gmail.com,5567974182,1985-07-21,43,False,75787123028,7
612,145,2618,13.0,3.0,,145,35,İngilizce,4,0,4,2618,Hatice Duygu,ŞENTÜRK,hatice duygu.şentürk41@gmail.com,5567974182,1985-07-21,43,False,75787123028,7
613,43,7215,33.0,11.0,,43,63,Türk Dili,4,0,4,7215,Barış,DEMİR,barış.demir55@gmail.com,5519169311,1989-01-01,34,True,21858019897,0
614,95,7215,88.0,91.0,,95,63,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7215,Barış,DEMİR,barış.demir55@gmail.com,5519169311,1989-01-01,34,True,21858019897,0
615,147,7215,3.0,3.0,,147,63,İngilizce,4,0,4,7215,Barış,DEMİR,barış.demir55@gmail.com,5519169311,1989-01-01,34,True,21858019897,0
616,18,5582,46.0,24.0,,18,4,Türk Dili,4,0,4,5582,Tuğba,KAŞMER,tuğba.kaşmer11@gmail.com,5487541281,1998-07-28,22,False,66620100253,0
617,70,5582,20.0,61.0,,70,4,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5582,Tuğba,KAŞMER,tuğba.kaşmer11@gmail.com,5487541281,1998-07-28,22,False,66620100253,0
618,122,5582,57.0,48.0,,122,4,İngilizce,4,0,4,5582,Tuğba,KAŞMER,tuğba.kaşmer11@gmail.com,5487541281,1998-07-28,22,False,66620100253,0
619,30,6488,22.0,1.0,,30,16,Türk Dili,4,0,4,6488,Murat,YALÇIN,murat.yalçın58@gmail.com,5553583573,1999-02-25,34,True,51016862259,0
620,82,6488,74.0,97.0,,82,16,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6488,Murat,YALÇIN,murat.yalçın58@gmail.com,5553583573,1999-02-25,34,True,51016862259,0
621,134,6488,6.0,60.0,,134,16,İngilizce,4,0,4,6488,Murat,YALÇIN,murat.yalçın58@gmail.com,5553583573,1999-02-25,34,True,51016862259,0
622,55,6280,60.0,9.0,,55,181,Türk Dili,4,0,4,6280,Mutlu,TANRIVERDİ,mutlu.tanrıverdi78@gmail.com,5542509865,1992-05-27,6,True,33951349130,0
623,107,6280,37.0,69.0,,107,181,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6280,Mutlu,TANRIVERDİ,mutlu.tanrıverdi78@gmail.com,5542509865,1992-05-27,6,True,33951349130,0
624,159,6280,84.0,12.0,,159,181,İngilizce,4,0,4,6280,Mutlu,TANRIVERDİ,mutlu.tanrıverdi78@gmail.com,5542509865,1992-05-27,6,True,33951349130,0
625,64,2576,11.0,66.0,,64,290,Türk Dili,4,0,4,2576,Sefa,ÖZ,sefa.öz17@gmail.com,5444700216,1984-07-16,28,True,19972238434,7
626,116,2576,41.0,39.0,,116,290,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2576,Sefa,ÖZ,sefa.öz17@gmail.com,5444700216,1984-07-16,28,True,19972238434,7
627,168,2576,46.0,47.0,,168,290,İngilizce,4,0,4,2576,Sefa,ÖZ,sefa.öz17@gmail.com,5444700216,1984-07-16,28,True,19972238434,7
628,28,2371,44.0,58.0,,28,14,Türk Dili,4,0,4,2371,Şahin,ÖZTÜRK,şahin.öztürk39@gmail.com,5586965440,2000-02-24,48,True,62830381865,1
629,80,2371,91.0,90.0,,80,14,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2371,Şahin,ÖZTÜRK,şahin.öztürk39@gmail.com,5586965440,2000-02-24,48,True,62830381865,1
630,132,2371,88.0,34.0,,132,14,İngilizce,4,0,4,2371,Şahin,ÖZTÜRK,şahin.öztürk39@gmail.com,5586965440,2000-02-24,48,True,62830381865,1
631,40,8862,84.0,88.0,,40,30,Türk Dili,4,0,4,8862,Saadettin,PENÇE,saadettin.pençe62@gmail.com,5316335593,1993-03-13,51,True,95279174187,0
632,92,8862,59.0,61.0,,92,30,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8862,Saadettin,PENÇE,saadettin.pençe62@gmail.com,5316335593,1993-03-13,51,True,95279174187,0
633,144,8862,95.0,69.0,,144,30,İngilizce,4,0,4,8862,Saadettin,PENÇE,saadettin.pençe62@gmail.com,5316335593,1993-03-13,51,True,95279174187,0
634,63,8338,97.0,33.0,,63,289,Türk Dili,4,0,4,8338,Merve,KOCA,merve.koca82@gmail.com,5526694318,1991-06-18,34,False,76630486983,0
635,115,8338,21.0,5.0,,115,289,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8338,Merve,KOCA,merve.koca82@gmail.com,5526694318,1991-06-18,34,False,76630486983,0
636,167,8338,34.0,84.0,,167,289,İngilizce,4,0,4,8338,Merve,KOCA,merve.koca82@gmail.com,5526694318,1991-06-18,34,False,76630486983,0
637,65,6138,82.0,59.0,,65,291,Türk Dili,4,0,4,6138,Resul,TAŞKIN,resul.taşkın92@gmail.com,5524898537,1982-04-28,18,True,60107553795,0
638,117,6138,54.0,31.0,,117,291,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6138,Resul,TAŞKIN,resul.taşkın92@gmail.com,5524898537,1982-04-28,18,True,60107553795,0
639,169,6138,42.0,2.0,,169,291,İngilizce,4,0,4,6138,Resul,TAŞKIN,resul.taşkın92@gmail.com,5524898537,1982-04-28,18,True,60107553795,0
640,47,4761,6.0,17.0,,47,78,Türk Dili,4,0,4,4761,AHMET,KILIÇ,ahmet.kılıç61@gmail.com,5363997876,1989-12-02,28,True,66180235753,0
641,99,4761,89.0,65.0,,99,78,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4761,AHMET,KILIÇ,ahmet.kılıç61@gmail.com,5363997876,1989-12-02,28,True,66180235753,0
642,151,4761,96.0,88.0,,151,78,İngilizce,4,0,4,4761,AHMET,KILIÇ,ahmet.kılıç61@gmail.com,5363997876,1989-12-02,28,True,66180235753,0
643,30,5763,27.0,95.0,,30,16,Türk Dili,4,0,4,5763,Fatih,BAŞAR,fatih.başar23@gmail.com,5593182388,1985-08-12,34,False,15422595894,0
644,82,5763,85.0,67.0,,82,16,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5763,Fatih,BAŞAR,fatih.başar23@gmail.com,5593182388,1985-08-12,34,False,15422595894,0
645,134,5763,66.0,19.0,,134,16,İngilizce,4,0,4,5763,Fatih,BAŞAR,fatih.başar23@gmail.com,5593182388,1985-08-12,34,False,15422595894,0
646,50,6901,46.0,51.0,,50,107,Türk Dili,4,0,4,6901,MEHMET İZZET,ÖZTİMUR,mehmet izzet.öztimur24@gmail.com,5303930612,1988-01-01,6,True,84800776375,5
647,102,6901,41.0,80.0,,102,107,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6901,MEHMET İZZET,ÖZTİMUR,mehmet izzet.öztimur24@gmail.com,5303930612,1988-01-01,6,True,84800776375,5
648,154,6901,50.0,32.0,,154,107,İngilizce,4,0,4,6901,MEHMET İZZET,ÖZTİMUR,mehmet izzet.öztimur24@gmail.com,5303930612,1988-01-01,6,True,84800776375,5
649,24,6034,98.0,73.0,,24,10,Türk Dili,4,0,4,6034,Cengiz,TURAN,cengiz.turan53@gmail.com,5493209204,1997-03-04,34,True,83377930574,0
650,76,6034,26.0,5.0,,76,10,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6034,Cengiz,TURAN,cengiz.turan53@gmail.com,5493209204,1997-03-04,34,True,83377930574,0
651,128,6034,38.0,55.0,,128,10,İngilizce,4,0,4,6034,Cengiz,TURAN,cengiz.turan53@gmail.com,5493209204,1997-03-04,34,True,83377930574,0
652,53,7565,20.0,53.0,,53,179,Türk Dili,4,0,4,7565,Çağrı Kaan,ÇETİN,çağrı kaan.çetin42@gmail.com,5536398582,2002-05-23,7,True,96346552444,0
653,105,7565,41.0,98.0,,105,179,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7565,Çağrı Kaan,ÇETİN,çağrı kaan.çetin42@gmail.com,5536398582,2002-05-23,7,True,96346552444,0
654,157,7565,17.0,68.0,,157,179,İngilizce,4,0,4,7565,Çağrı Kaan,ÇETİN,çağrı kaan.çetin42@gmail.com,5536398582,2002-05-23,7,True,96346552444,0
655,33,5806,76.0,45.0,,33,19,Türk Dili,4,0,4,5806,Pelin,ERGİNSOY,pelin.erginsoy61@gmail.com,5342129781,1987-10-15,34,False,42091156243,0
656,85,5806,61.0,71.0,,85,19,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5806,Pelin,ERGİNSOY,pelin.erginsoy61@gmail.com,5342129781,1987-10-15,34,False,42091156243,0
657,137,5806,56.0,19.0,,137,19,İngilizce,4,0,4,5806,Pelin,ERGİNSOY,pelin.erginsoy61@gmail.com,5342129781,1987-10-15,34,False,42091156243,0
658,34,6914,14.0,40.0,,34,20,Türk Dili,4,0,4,6914,ÜMİT,KISKAÇ,ümit.kıskaç13@gmail.com,5422723218,2002-03-01,10,False,97373072921,0
659,86,6914,65.0,16.0,,86,20,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6914,ÜMİT,KISKAÇ,ümit.kıskaç13@gmail.com,5422723218,2002-03-01,10,False,97373072921,0
660,138,6914,68.0,84.0,,138,20,İngilizce,4,0,4,6914,ÜMİT,KISKAÇ,ümit.kıskaç13@gmail.com,5422723218,2002-03-01,10,False,97373072921,0
661,50,4992,85.0,76.0,,50,107,Türk Dili,4,0,4,4992,Mehmet,YAZICIOĞLU,mehmet.yazıcıoğlu86@gmail.com,5318639929,1994-07-01,44,True,86947792022,0
662,102,4992,2.0,36.0,,102,107,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4992,Mehmet,YAZICIOĞLU,mehmet.yazıcıoğlu86@gmail.com,5318639929,1994-07-01,44,True,86947792022,0
663,154,4992,61.0,87.0,,154,107,İngilizce,4,0,4,4992,Mehmet,YAZICIOĞLU,mehmet.yazıcıoğlu86@gmail.com,5318639929,1994-07-01,44,True,86947792022,0
664,55,6558,89.0,63.0,,55,181,Türk Dili,4,0,4,6558,Yurdagül,Y,yurdagül.y16@gmail.com,5347752623,1995-11-14,34,False,21103150679,0
665,107,6558,24.0,84.0,,107,181,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6558,Yurdagül,Y,yurdagül.y16@gmail.com,5347752623,1995-11-14,34,False,21103150679,0
666,159,6558,29.0,73.0,,159,181,İngilizce,4,0,4,6558,Yurdagül,Y,yurdagül.y16@gmail.com,5347752623,1995-11-14,34,False,21103150679,0
667,44,7500,56.0,35.0,,44,75,Türk Dili,4,0,4,7500,İlhan,ARSLAN,ilhan.arslan48@gmail.com,5532903987,1993-08-08,34,True,22378162405,3
668,96,7500,7.0,21.0,,96,75,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7500,İlhan,ARSLAN,ilhan.arslan48@gmail.com,5532903987,1993-08-08,34,True,22378162405,3
669,148,7500,6.0,42.0,,148,75,İngilizce,4,0,4,7500,İlhan,ARSLAN,ilhan.arslan48@gmail.com,5532903987,1993-08-08,34,True,22378162405,3
670,38,4418,27.0,86.0,,38,28,Türk Dili,4,0,4,4418,Şaziye Eda,ÖZBÜTÜN,şaziye eda.özbütün90@gmail.com,5581972825,1982-05-24,58,False,49985316503,0
671,90,4418,66.0,18.0,,90,28,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4418,Şaziye Eda,ÖZBÜTÜN,şaziye eda.özbütün90@gmail.com,5581972825,1982-05-24,58,False,49985316503,0
672,142,4418,17.0,63.0,,142,28,İngilizce,4,0,4,4418,Şaziye Eda,ÖZBÜTÜN,şaziye eda.özbütün90@gmail.com,5581972825,1982-05-24,58,False,49985316503,0
673,26,8619,55.0,93.0,,26,12,Türk Dili,4,0,4,8619,Hamit,İLME,hamit.ilme65@gmail.com,5485322100,1988-03-15,34,True,88887070060,0
674,78,8619,70.0,41.0,,78,12,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8619,Hamit,İLME,hamit.ilme65@gmail.com,5485322100,1988-03-15,34,True,88887070060,0
675,130,8619,82.0,74.0,,130,12,İngilizce,4,0,4,8619,Hamit,İLME,hamit.ilme65@gmail.com,5485322100,1988-03-15,34,True,88887070060,0
676,55,6968,3.0,3.0,,55,181,Türk Dili,4,0,4,6968,MURAT,IŞIKLAR,murat.ışıklar82@gmail.com,5452037318,1993-08-21,10,True,58234561908,7
677,107,6968,44.0,2.0,,107,181,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6968,MURAT,IŞIKLAR,murat.ışıklar82@gmail.com,5452037318,1993-08-21,10,True,58234561908,7
678,159,6968,25.0,83.0,,159,181,İngilizce,4,0,4,6968,MURAT,IŞIKLAR,murat.ışıklar82@gmail.com,5452037318,1993-08-21,10,True,58234561908,7
679,2,6886,52.0,21.0,,2,8,Hukuka Giriş,3,0,5,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
680,4,6886,10.0,38.0,,4,8,Genel Matematik,3,0,5,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
681,6,6886,72.0,5.0,,6,8,Bilişim Sistemlerine Giriş,3,0,5,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
682,7,6886,11.0,43.0,,7,8,Alritma ve Programlamaya Giriş,3,1,5,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
683,8,6886,97.0,41.0,,8,8,Veri Yapıları,2,1,5,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
684,9,6886,24.0,99.0,,9,8,Nesneye Dayalı Modelleme ve Programlama,3,0,6,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
685,74,6886,40.0,8.0,,74,8,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
686,126,6886,14.0,49.0,,126,8,İngilizce,4,0,4,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
687,10,6886,55.0,70.0,,10,8,Python,1,1,5,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
688,11,6886,94.0,46.0,,11,8,Veri Tabanı ve Veri Tabanı Yönetim Sistemleri,4,0,7,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
689,12,6886,4.0,24.0,,12,8,Veri Madenciliği ve İş Zekası,2,0,5,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
690,13,6886,18.0,9.0,,13,8,Sistem Analizi ve Tasarımı,4,0,7,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
691,14,6886,91.0,29.0,,14,8,Mobil Programlama,1,1,5,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
692,22,6886,51.0,24.0,,22,8,Türk Dili,4,0,4,6886,YASEMİN,PARILTI,yasemin.parıltı36@gmail.com,5446610428,2003-02-26,81,False,72825480291,1
693,36,8319,42.0,48.0,,36,22,Türk Dili,4,0,4,8319,İbrahim,KARADENİZ,ibrahim.karadeniz12@gmail.com,5418709891,1998-10-20,47,True,37328651571,0
694,88,8319,77.0,45.0,,88,22,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8319,İbrahim,KARADENİZ,ibrahim.karadeniz12@gmail.com,5418709891,1998-10-20,47,True,37328651571,0
695,140,8319,34.0,96.0,,140,22,İngilizce,4,0,4,8319,İbrahim,KARADENİZ,ibrahim.karadeniz12@gmail.com,5418709891,1998-10-20,47,True,37328651571,0
696,17,5832,12.0,98.0,,17,3,Türk Dili,4,0,4,5832,Seray,ŞAHİN,seray.şahin73@gmail.com,5496072561,1987-09-03,22,False,81411768676,0
697,69,5832,47.0,24.0,,69,3,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5832,Seray,ŞAHİN,seray.şahin73@gmail.com,5496072561,1987-09-03,22,False,81411768676,0
698,121,5832,18.0,79.0,,121,3,İngilizce,4,0,4,5832,Seray,ŞAHİN,seray.şahin73@gmail.com,5496072561,1987-09-03,22,False,81411768676,0
699,60,7112,5.0,59.0,,60,186,Türk Dili,4,0,4,7112,Kadir,CENGİZ,kadir.cengiz16@gmail.com,5512000962,1997-11-15,34,True,70673273981,0
700,112,7112,60.0,11.0,,112,186,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7112,Kadir,CENGİZ,kadir.cengiz16@gmail.com,5512000962,1997-11-15,34,True,70673273981,0
701,164,7112,53.0,54.0,,164,186,İngilizce,4,0,4,7112,Kadir,CENGİZ,kadir.cengiz16@gmail.com,5512000962,1997-11-15,34,True,70673273981,0
702,23,6905,46.0,25.0,,23,9,Türk Dili,4,0,4,6905,SERKAN,SOY,serkan.soy21@gmail.com,5436725615,1981-06-19,20,True,49677165329,1
703,75,6905,46.0,21.0,,75,9,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6905,SERKAN,SOY,serkan.soy21@gmail.com,5436725615,1981-06-19,20,True,49677165329,1
704,127,6905,55.0,7.0,,127,9,İngilizce,4,0,4,6905,SERKAN,SOY,serkan.soy21@gmail.com,5436725615,1981-06-19,20,True,49677165329,1
705,61,8684,2.0,45.0,,61,187,Türk Dili,4,0,4,8684,Fuat,ONBAŞILI,fuat.onbaşılı27@gmail.com,5343272516,2000-12-15,38,True,91502618766,0
706,113,8684,93.0,46.0,,113,187,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8684,Fuat,ONBAŞILI,fuat.onbaşılı27@gmail.com,5343272516,2000-12-15,38,True,91502618766,0
707,165,8684,36.0,40.0,,165,187,İngilizce,4,0,4,8684,Fuat,ONBAŞILI,fuat.onbaşılı27@gmail.com,5343272516,2000-12-15,38,True,91502618766,0
708,23,8689,37.0,24.0,,23,9,Türk Dili,4,0,4,8689,Buse,KUĞUOĞLU,buse.kuğuoğlu78@gmail.com,5477913479,1987-02-10,34,False,33318435500,0
709,75,8689,41.0,33.0,,75,9,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8689,Buse,KUĞUOĞLU,buse.kuğuoğlu78@gmail.com,5477913479,1987-02-10,34,False,33318435500,0
710,127,8689,9.0,23.0,,127,9,İngilizce,4,0,4,8689,Buse,KUĞUOĞLU,buse.kuğuoğlu78@gmail.com,5477913479,1987-02-10,34,False,33318435500,0
711,24,7738,92.0,43.0,,24,10,Türk Dili,4,0,4,7738,Mert,OSKAN,mert.oskan42@gmail.com,5377698117,1997-08-18,16,True,82480957528,1
712,76,7738,14.0,68.0,,76,10,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7738,Mert,OSKAN,mert.oskan42@gmail.com,5377698117,1997-08-18,16,True,82480957528,1
713,128,7738,52.0,4.0,,128,10,İngilizce,4,0,4,7738,Mert,OSKAN,mert.oskan42@gmail.com,5377698117,1997-08-18,16,True,82480957528,1
714,60,8683,49.0,47.0,,60,186,Türk Dili,4,0,4,8683,Ensar,TOPCU,ensar.topcu65@gmail.com,5584947824,1991-05-22,25,True,57824899937,0
715,112,8683,42.0,16.0,,112,186,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8683,Ensar,TOPCU,ensar.topcu65@gmail.com,5584947824,1991-05-22,25,True,57824899937,0
716,164,8683,88.0,96.0,,164,186,İngilizce,4,0,4,8683,Ensar,TOPCU,ensar.topcu65@gmail.com,5584947824,1991-05-22,25,True,57824899937,0
717,26,6294,64.0,20.0,,26,12,Türk Dili,4,0,4,6294,Kıymet,GENÇ,kıymet.genç99@gmail.com,5571316729,1989-09-21,45,False,93430299711,0
718,78,6294,99.0,39.0,,78,12,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6294,Kıymet,GENÇ,kıymet.genç99@gmail.com,5571316729,1989-09-21,45,False,93430299711,0
719,130,6294,25.0,40.0,,130,12,İngilizce,4,0,4,6294,Kıymet,GENÇ,kıymet.genç99@gmail.com,5571316729,1989-09-21,45,False,93430299711,0
720,35,8045,62.0,93.0,,35,21,Türk Dili,4,0,4,8045,Nevzat,YUŞAN,nevzat.yuşan16@gmail.com,5468200163,1992-12-16,27,True,99659572168,0
721,87,8045,99.0,16.0,,87,21,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8045,Nevzat,YUŞAN,nevzat.yuşan16@gmail.com,5468200163,1992-12-16,27,True,99659572168,0
722,139,8045,12.0,75.0,,139,21,İngilizce,4,0,4,8045,Nevzat,YUŞAN,nevzat.yuşan16@gmail.com,5468200163,1992-12-16,27,True,99659572168,0
723,17,6454,5.0,8.0,,17,3,Türk Dili,4,0,4,6454,Burak,KARAYEL,burak.karayel54@gmail.com,5371456513,2002-01-03,34,True,34586630649,0
724,69,6454,43.0,2.0,,69,3,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6454,Burak,KARAYEL,burak.karayel54@gmail.com,5371456513,2002-01-03,34,True,34586630649,0
725,121,6454,74.0,62.0,,121,3,İngilizce,4,0,4,6454,Burak,KARAYEL,burak.karayel54@gmail.com,5371456513,2002-01-03,34,True,34586630649,0
726,52,2439,10.0,13.0,,52,178,Türk Dili,4,0,4,2439,Duygu,ÖZEL,duygu.özel38@gmail.com,5538314646,1994-06-11,34,False,94139200504,2
727,104,2439,12.0,45.0,,104,178,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2439,Duygu,ÖZEL,duygu.özel38@gmail.com,5538314646,1994-06-11,34,False,94139200504,2
